Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
OPRE,3310,0W1,1,17,,4,17,,2,1,,,,,,8,,,1,"Subramoniam, Ramesh","Nirbhavane, Akshay B",,,,,gxd052000,eugene deluke
OPRE,3310,0W2,4,15,,1,8,,1,3,,,5,,2,10,2,,3,"Deluke, Eugene","Buggineni, Kranthi Teja",,,,,gxd052000,eugene deluke
OPRE,3310,501,7,22,,12,18,1,1,2,,,,,1,6,,,0,"Qi, Anyan","Buggineni, Kranthi Teja",,,,,rwk130030,robert kohankie
OPRE,3310,502,,14,,6,20,,3,2,,,1,,,12,1,,2,"Subramoniam, Ramesh","Nirbhavane, Akshay B",,,,,jwh085000,james hogan
OPRE,3320,001,1,1,11,5,2,1,5,,,,,,,10,,,2,"Fatehi, Soraya","Shah, Riya S",,,,,cxk162830,
OPRE,3330,001,,15,10,5,1,3,1,,,,1,,3,4,1,,2,"Janke, Scott M","Patel, Suchit Manilal",,,,,sxa063000,shawn alborz
OPRE,3330,002,,18,7,7,1,2,1,,,,3,,2,2,,,1,"Janke, Scott M","Patel, Suchit Manilal",,,,,smj160830,scott janke
OPRE,3333,001,9,22,6,5,9,2,,2,1,,,,1,13,1,,4,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,,mxn162630,mofid nakhaei
OPRE,3333,002,9,14,9,11,6,6,3,1,1,,1,1,,12,,,1,"Brussolo, Monica E","Chen, Qiuxia",,,,,meb049000,monica brussolo
OPRE,3333,003,2,18,3,9,9,3,1,5,3,2,,,1,12,3,,2,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,,dxp153830,david parks
OPRE,3333,004,16,10,6,11,6,1,2,1,3,2,1,1,,6,2,,6,"Ahadi, Khatereh","Chen, Qiuxia",,,,,tgs170130,timothy stephens
OPRE,3333,005,16,22,10,3,6,2,,2,2,,,,1,9,,,1,"Alimirzaei, Athena","Tolawat, Rohit",,,,,lxk120730,levent kaan
OPRE,3333,006,5,6,6,5,4,1,,1,2,2,,,1,3,1,,3,"Brussolo, Monica E","Chen, Qiuxia",,,,,nxo170830,neslihan oguzman
OPRE,3333,0W1,9,28,7,6,8,2,,,,,,,1,2,1,,1,"Alimirzaei, Athena","Tolawat, Rohit",,,,,axa134231,athena alimirzaei
OPRE,3333,0W2,8,17,14,5,9,3,1,1,2,,,,,3,,,2,"Alimirzaei, Athena","Armaghan, Milad",,,,,axa134231,athena alimirzaei
OPRE,3360,001,,12,6,4,11,7,2,3,,,,,6,11,4,,4,"Toptal, Aysegul","Celik, Beyza",,,,,mxn121930,mohammad naseri
OPRE,3360,002,6,13,13,6,9,7,2,2,,,,,,15,1,,1,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,,meb049000,monica brussolo
OPRE,3360,003,,18,11,7,9,6,1,3,,,,,3,7,3,,2,"Toptal, Aysegul","Celik, Beyza",,,,,sxs137430,sina shokoohyar
OPRE,3360,005,6,11,11,10,11,4,1,2,,,1,,2,10,,,1,"Sul, Inki",,,,,,mxn121930,mohammad naseri
OPRE,3360,006,5,13,12,4,2,1,3,5,3,,1,,1,16,1,,2,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,,dxp153830,david parks
OPRE,3360,007,2,3,14,20,13,5,1,3,,,,,1,8,1,,0,"Naseri Taheri, Mohammad",,,,,,mxn121930,mohammad naseri
OPRE,3360,008,11,19,5,7,2,5,,1,4,,,1,2,6,1,,5,"Farajbakhsh Mamaghani, Fariba",,,,,,dxp153830,david parks
OPRE,3360,010,16,9,5,8,10,4,2,2,2,,,,,5,2,,6,"Enayaty Ahangar, Negin","Buggineni, Kranthi Teja",,,,,reb018600,negin enayaty ahangar
OPRE,3360,012,3,12,10,19,9,6,5,,2,,1,,1,1,,,6,"Naseri Taheri, Mohammad",,,,,,mxn121930,mohammad naseri
OPRE,3360,0W1,4,14,10,9,5,4,1,1,1,,1,,,11,3,,0,"Brussolo, Monica E","Chen, Qiuxia",,,,,flannery,carol flannery
OPRE,3360,501,12,10,8,5,4,2,2,4,3,2,,2,3,9,2,,2,"Ahadi, Khatereh","Chen, Qiuxia",,,,,axq140430,anyan qi
OPRE,4310,001,,3,3,3,9,4,1,3,2,2,,,,5,1,,0,"Ramanathan, Kannan","Lyu, Junjia",,,,,kxr087000,kannan ramanathan
OPRE,4320,001,1,3,3,4,2,10,2,2,,,,,,6,,,3,"Subramoniam, Ramesh","Dedhia, Yash K",,,,,rxs179630,ramesh subramoniam
OPRE,4330,001,,8,2,3,1,3,3,2,3,,1,,,5,,,6,"Frazelle, Andrew E","Sehgal, Vishwam",,,,,tje130130,terence egan
OPRE,4340,001,5,8,7,6,8,6,6,1,,,,,1,2,,,2,"Hu, Bin","Zhang, Minmin",,,,,cxk162830,
OPRE,4350,001,3,5,2,3,2,1,1,5,3,1,2,,1,3,4,,1,"Wang, Shouqiang","Sreenivas, Aishwarya",,,,,sxw163830,shouqiang wang
OPRE,6301,005,,24,4,4,7,2,3,1,,,,,1,,,18,8,"Ahadi, Khatereh","Kim, Joohyun",,,,,meb049000,monica brussolo
OPRE,6301,006,,11,9,4,4,2,,2,,,,,,,,7,5,"Ahadi, Khatereh","Kim, Joohyun",,,,,meb049000,monica brussolo
OPRE,6301,0W1,,8,3,9,4,10,1,,,,,,3,,,10,2,"Leach, Sonia E","Bu, Like",,,,,flannery,carol flannery
OPRE,6301,0W2,,27,6,3,8,,,,,,,,,,,,3,"Sethi, Awanti","Gokcinar, Abdullah H",,,,,flannery,carol flannery
OPRE,6301,501,,4,4,6,5,5,2,2,,,,,5,,,7,0,"Leach, Sonia E","Bu, Like",,,,,sel120030,sonia leach
OPRE,6301,502,,24,5,7,5,,,,,,,,1,,,5,0,"Sethi, Awanti","Gokcinar, Abdullah H",,,,,asethi,awanti sethi
OPRE,6301,AW1,,12,,2,2,,,,,,,,,,,,0,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim
OPRE,6301,CH1,,12,1,,,,,1,,,,,,,,,3,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim
OPRE,6301,MBC,,19,,6,2,,,1,,,,,,,,26,2,"Wang, Shouqiang","Sreenivas, Aishwarya",,,,,sxw163830,shouqiang wang
OPRE,6301,MBP,,27,5,8,6,,,,,,,,,,,4,3,"Sethi, Awanti","Gokcinar, Abdullah H",,,,,asethi,awanti sethi
OPRE,6301,XS1,,18,3,4,1,,,,,,,,1,,,3,0,"Bush, Rhonda L",,,,,,,rhonda bush
OPRE,6302,001,,14,8,8,3,3,1,,,,,,2,,,22,1,"Honhon, Dorothee B","Mobini Dehkordi, Zahra",,,,,gxj091000,ganesh janakiraman
OPRE,6302,003,,22,16,16,8,,,,,,,,,,,6,1,"Janakiraman, Ganesh","Manchiraju, Chandrasekhar Seetharama",,,,,gxj091000,ganesh janakiraman
OPRE,6302,0W1,,11,6,5,5,3,2,1,,,,,4,,,11,2,"Leach, Sonia E","Bu, Like",,,,,milind,milind dawande
OPRE,6302,501,,6,3,7,2,1,,,,,,,,,,1,0,"Wang, Guihua","Tolawat, Rohit",,,,,sel120030,sonia leach
OPRE,6302,AW1,,7,11,3,,,,,,,,,,,,1,1,"Hassanzadeh, Nozar",,,,,,nozarh,nozar hassanzadeh
OPRE,6302,GW1,,,9,5,3,,,,,,,,,,,4,0,"Hassanzadeh, Nozar",,,,,,nozarh,nozar hassanzadeh
OPRE,6302,PS1,,13,,2,,,,,,,,,,,,,0,"Widdifield, David S",,,,,,dsw180001,david widdifield
OPRE,6303,0W1,,28,4,8,3,,,,,,,,2,,,3,2,"Sethi, Awanti","Kuppagoundanpalayam Nallasivam, Vikram",,,,,asethi,awanti sethi
OPRE,6303,SW1,,10,1,,1,,,,,,,,1,,,,1,"Sethi, Awanti",,,,,,asethi,awanti sethi
OPRE,6332,001,,30,8,3,,,1,,,,,,1,,,2,0,"Ramanathan, Kannan","Lyu, Junjia",,,,,kxr087000,kannan ramanathan
OPRE,6332,002,,14,4,5,,,,,,,,,,,,1,0,"Ramanathan, Kannan","Lyu, Junjia",,,,,asethi,awanti sethi
OPRE,6332,0W1,,16,6,1,3,,,,,,,,1,,,1,0,"Ramanathan, Kannan","Lyu, Junjia",,,,,kxr087000,kannan ramanathan
OPRE,6332,501,,30,13,3,,1,,,,,,,,,,2,0,"Ramanathan, Kannan","Lyu, Junjia",,,,,kxr087000,kannan ramanathan
OPRE,6359,SS2,,8,1,1,,,,,,,,,,,,,1,"Sethi, Awanti",,,,,,asethi,awanti sethi
OPRE,6359,SW1,,8,4,5,5,1,1,,,,,,,,,5,6,"Brussolo, Monica E","Vu, Duc D",,,,,meb049000,monica brussolo
OPRE,6362,0W1,,7,4,4,3,,,,,,,,,,,1,0,"Alborz, Shawn",,,,,,sxa063000,shawn alborz
OPRE,6362,501,,16,2,4,,,,,,,,,,,,2,0,"Janke, Scott M","Patel, Suchit Manilal",,,,,sxa063000,shawn alborz
OPRE,6364,0W1,,12,8,5,3,3,1,,,,,,,,,,0,"Ramanathan, Kannan","Lyu, Junjia",,,,,kxr087000,kannan ramanathan
OPRE,6366,0W1,,5,,1,2,2,,,,,,,,,,2,0,"Leach, Sonia E","Shi, Lingling",,,,,metin,metin cakanyildirim
OPRE,6366,501,,13,10,2,6,3,,1,,,,,,,,10,1,"Leach, Sonia E","Shi, Lingling",,,,,sel120030,sonia leach
OPRE,6367,002,,33,,,,,,,,,,,,,,,0,"Parks, David",,,,,,dxp153830,david parks
OPRE,6369,501,,9,8,3,3,,,,,,,,,,,5,0,"Subramoniam, Ramesh","Dedhia, Yash K",,,,,gxd052000,eugene deluke
OPRE,6370,001,,9,,8,3,1,,,,,,,,,,4,1,"Frazelle, Andrew E","Mobini Dehkordi, Zahra",,,,,exs055000,ehap sabri
OPRE,6370,501,,37,5,6,1,,,,,,,,,,,1,0,"Sabri, Ehap H","Shi, Lingling",,,,,exs055000,ehap sabri
OPRE,6371,0W1,,5,3,4,3,,,,,,,,,,,2,0,"Hu, Bin","Zhang, Minmin",,,,,emk120030,elena katok
OPRE,6371,501,,16,11,11,11,3,,,,,,,,,,7,0,"Hu, Bin","Zhang, Minmin",,,,,qxc171130,
OPRE,6378,001,,54,,4,1,,,,,,,,1,,,,0,"Widdifield, David S",,,,,,oxo091000,david widdifield
OPRE,6379,501,,9,10,6,4,1,,,,,,,,,,7,0,"Rajamani, Divakar","Kuppagoundanpalayam Nallasivam, Vikram",,,,,dxr020100,divakar rajamani
OPRE,6393,501,,12,1,,,,,,,,,,,,,1,0,"Atabansi, Lloyd A","Shah, Dhruv Rakesh",,,,,huseyin,huseyin cavusoglu
OPRE,6398,003,,9,,1,1,,,,,,,,,,,6,0,"Alimirzaei, Athena","Armaghan, Milad",,,,,asethi,awanti sethi
OPRE,6398,501,,6,1,3,4,,,1,,,,,,,,3,0,"Alimirzaei, Athena","Armaghan, Milad",,,,,cxk162830,
OPRE,7051,001,,,,,,,,,,,,,,,,17,0,"Sethi, Suresh",,,,,,sethi,
OPRE,7353,001,,4,4,4,2,,,,,,,,,,,,1,"Dawande, Milind","Manchiraju, Chandrasekhar Seetharama",,,,,milind,milind dawande
PA,2325,001,,13,5,2,,,,1,,,,,1,,1,,0,"Harrington, James","Rafi, Ahmed",,,,,mxs095000,meghna sabharwal
PA,3310,001,,3,3,1,2,,1,,,1,,,1,,,,0,"Rabbi, Md. Fazle",,,,,,jrm094020,john mccaskill
PA,3333,001,6,7,2,,,,,,1,,,,1,,,,0,"Hoang, Thanh T",,,,,,axa152731,ariel arguelles
PA,3377,501,1,3,1,1,2,,,1,,,,,,2,,,0,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko
PA,3379,001,7,2,,1,1,1,,,,1,,,,,,,1,"Upoma, Shahrin S",,,,,,axa152731,ariel arguelles
PA,3382,001,23,2,,,,,1,,,,,,,,,,0,"McCaskill, John R","Egukawhore, Oghenekome",,,,,jrm094020,john mccaskill
PA,4370,001,,13,4,2,2,4,,,,,,,,,1,,1,"Kiel, Lowell D",,,,,,dkiel,
PA,4386,0W1,22,5,1,,,1,,,,,,,,,,,0,"Maxwell, Sarah P",,,,,,spm092000,sarah maxwell
PA,6311,501,,25,,,,,,,,,,,,,,,0,"McCaskill, John R","Egukawhore, Oghenekome",,,,,jrm094020,john mccaskill
PA,6313,001,,28,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,,dxg101000,doug goodman
PA,6320,0W1,,33,,,3,,,1,,,,,1,,,4,0,"Sabharwal, Meghna","Yoon, Youngseok",,,,,mxs095000,meghna sabharwal
PA,6321,001,,41,,,,,,,,,,,2,,,,1,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides
PA,6324,001,,17,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides
PA,6382,501,,21,5,1,,,,,,,,,,,,1,0,"Searing, Elizabeth","Rafi, Ahmed","Cline, Ravin R",,,,yxl093000,young joo lee
PA,6399,501,,16,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill
PA,7305,501,,8,7,3,4,,,,,,,,1,,,1,1,"Kiel, Lowell D",,,,,,dkiel,
PA,7306,501,,5,2,4,,,,,,,,,,,,,2,"Gorina, Evgenia",,,,,,exg131830,evgenia gorina
PA,7330,501,,7,4,,,,,,,,,,,,,,2,"Harrington, James",,,,,,jxh134630,james harrington
PHIL,1301,001,,124,,9,39,,1,15,,1,4,,11,14,8,,9,"Amato, Lawrence A",,,,,,cxh165030,carl hasler
PHIL,1301,002,1,125,,1,52,,4,17,,1,5,,11,13,4,,6,"Amato, Lawrence A",,,,,,cxh165030,carl hasler
PHIL,2303,501,7,5,,5,1,1,4,3,1,1,1,,7,4,3,,5,"Escalante, Elizabeth R",,,,,,mxb091000,matthew brown
PHIL,2316,501,5,24,,2,6,,1,5,,,1,,1,2,,,1,"Amato, Lawrence A",,,,,,laa062000,lawrence amato
PHIL,3321,501,9,7,,,2,,,,,,,,1,,,,0,"Amato, Lawrence A",,,,,,laa062000,lawrence amato
PHIL,3338,001,,3,4,2,1,,,,,,,,1,2,,,0,"Hatfield, Charles D",,,,,,cxh074100,charles hatfield
PHIL,3357,501,,25,2,2,3,,,1,,,,,1,1,1,,2,"Davies, Katherine",,,,,,kxd180013,
PHIL,4327,501,1,1,4,3,1,,1,1,1,,,,,3,1,,3,"Brown, Matthew",,,,,,mxb091000,matthew brown
PHIL,4332,001,,2,3,1,1,1,1,,,,,,,2,3,,3,"Park, Peter K",,,,,,pkp073000,peter park
PHIL,6314,001,,3,4,2,,,,,,,,,,,,,1,"Brown, Matthew",,,,,,mxb091000,matthew brown
PHIL,7332,001,,10,1,,,,,,,,,,,,,,1,"Davies, Katherine",,,,,,kxd180013,
PHYS,1100,001,,,,,,,,,,,,,,48,2,,2,"Goeckner, Matthew",,,,,,avm074000,anton malko
PHYS,1301,001,16,16,16,12,10,12,4,8,6,1,2,1,3,5,1,,30,"Penev, Kaloyan","Romero, Angel E",,,,,lxc134330,lunjin chen
PHYS,1301,501,29,52,13,24,35,9,14,4,10,4,,4,12,11,10,,13,"Chen, Lunjin","Phillips, Madelyn F",,,,,kxp174430,kaloyan penev
PHYS,1302,001,13,22,11,10,13,9,5,7,7,4,4,,2,9,3,,11,"Lee, Mark","Mahmud, Mohammad M",,,,,mxl101000,mark lee
PHYS,1302,002,16,23,8,9,17,5,5,5,7,3,4,3,2,10,9,,11,"Sun, Kuei","Mahmud, Mohammad M",,,,,kxs147030,kuei sun
PHYS,2125,101,4,20,3,2,1,1,1,,1,,1,,,,,,2,"Sun, Kuei","Khan, Amena","Zanders, Alan P",,,,kxs147030,kuei sun
PHYS,2125,102,3,17,6,2,5,,,,,,,,,1,,,1,"Sun, Kuei","Khan, Amena","Padmanabhan, Monica",,,,kxs147030,kuei sun
PHYS,2125,103,4,20,1,,2,,,,,,,1,1,,,,4,"Sun, Kuei","Khan, Amena","Fernando, Bharana A",,,,kxs147030,kuei sun
PHYS,2125,104,3,17,3,1,,,,3,,,,1,3,,1,,1,"Khan, Amena","Sun, Kuei",,,,,kxs147030,kuei sun
PHYS,2125,105,4,15,4,3,,,1,,,,1,,2,,1,,1,"Sun, Kuei","Khan, Amena","Ali, Saif",,,,kxs147030,kuei sun
PHYS,2125,106,5,21,1,,1,,,,,,,,,,,,4,"Khan, Amena","Sun, Kuei","Panthi, Hari P",,,,kxs147030,kuei sun
PHYS,2125,107,7,19,4,,1,,,,,,,,1,,,,0,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,,kxs147030,kuei sun
PHYS,2125,108,3,21,2,,1,,,,,1,,,,,1,,3,"Khan, Amena","Sun, Kuei","Kamalakannan, Rajashree",,,,kxs147030,kuei sun
PHYS,2125,109,5,24,1,1,1,,,,1,,,,1,,,,0,"Sun, Kuei","Khan, Amena","Su, Guannan",,,,kxs147030,kuei sun
PHYS,2125,110,6,14,2,,1,,1,1,,1,,,2,,1,,2,"Khan, Amena","Sun, Kuei","Bangar, Esha",,,,kxs147030,kuei sun
PHYS,2125,111,3,19,2,2,,3,,,,,,1,2,,,,0,"Sun, Kuei","Khan, Amena","Mishra, Aditya K",,,,kxs147030,kuei sun
PHYS,2125,112,1,27,,,,,,,,1,,,1,,1,,0,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,,kxs147030,kuei sun
PHYS,2125,113,4,21,,1,1,2,1,1,,,,1,,,,,1,"Khan, Amena","Sun, Kuei","Sharon Felix, .",,,,kxs147030,kuei sun
PHYS,2125,114,3,18,1,2,2,1,,1,,1,,,1,1,,,2,"Sun, Kuei","Khan, Amena","Ali, Saif",,,,kxs147030,kuei sun
PHYS,2125,115,4,22,3,,1,,,,,,1,,,,,,1,"Khan, Amena","Sun, Kuei","Blangy, Corinne L",,,,kxs147030,kuei sun
PHYS,2125,116,4,18,4,1,1,,,,,,1,,,,1,,2,"Sun, Kuei","Khan, Amena","Kamalakannan, Rajashree",,,,kxs147030,kuei sun
PHYS,2125,117,1,17,3,2,2,,,2,2,,,,1,,,,2,"Sun, Kuei","Khan, Amena","Bangar, Esha",,,,kxs147030,kuei sun
PHYS,2125,118,3,15,4,2,1,,2,,1,,,,2,1,,,2,"Sun, Kuei","Khan, Amena",,,,,kxs147030,kuei sun
PHYS,2125,119,2,21,,2,,1,,,2,,,,1,,,,4,"Sun, Kuei","Khan, Amena","Panthi, Hari P",,,,kxs147030,kuei sun
PHYS,2125,120,3,17,3,2,2,1,,,,,,,1,,1,,3,"Sun, Kuei","Khan, Amena","Sharon Felix, .",,,,kxs147030,kuei sun
PHYS,2125,121,3,14,6,2,1,2,,,,,1,,2,,,,1,"Sun, Kuei","Khan, Amena","Zanders, Alan P",,,,kxs147030,kuei sun
PHYS,2125,122,6,22,,,1,,1,,,,,,1,,,,2,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,,kxs147030,kuei sun
PHYS,2125,123,2,23,2,1,,,,,,,,,,,,,5,"Khan, Amena","Sun, Kuei","Su, Guannan",,,,kxs147030,kuei sun
PHYS,2125,124,4,16,1,2,,2,,,2,,,,,1,1,,3,"Sun, Kuei","Khan, Amena","Padmanabhan, Monica",,,,kxs147030,kuei sun
PHYS,2125,601,5,16,,1,,2,1,1,1,,,,4,,,,2,"Sun, Kuei","Khan, Amena","Fernando, Bharana A",,,,kxs147030,kuei sun
PHYS,2125,602,4,20,,,1,2,1,,1,,,,2,,2,,0,"Khan, Amena","Sun, Kuei","Mishra, Aditya K",,,,kxs147030,kuei sun
PHYS,2125,603,6,14,1,,2,1,1,,1,,,1,1,1,,,4,"Sun, Kuei","Khan, Amena","Du, Mengxin",,,,kxs147030,kuei sun
PHYS,2125,604,1,20,1,,2,,1,1,1,,2,1,1,,,,3,"Sun, Kuei","Khan, Amena","Du, Mengxin",,,,kxs147030,kuei sun
PHYS,2126,101,28,2,3,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,,paulmac,paul macalevey
PHYS,2126,102,10,13,3,3,,,2,,1,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,,paulmac,paul macalevey
PHYS,2126,103,12,8,5,1,,,1,,,1,,,3,,1,,1,"Saleh, Lamya","Macalevey, Paul J","Anable, Daniel",,,,paulmac,paul macalevey
PHYS,2126,104,15,10,3,2,1,,,,,,,,1,,,,1,"Saleh, Lamya","Macalevey, Paul J","Balagopal, Gokul",,,,paulmac,paul macalevey
PHYS,2126,105,19,5,4,2,,,,,,,,,2,,,,1,"Saleh, Lamya","Macalevey, Paul J","Dey, Soumyajit",,,,paulmac,paul macalevey
PHYS,2126,106,15,8,4,2,2,2,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Fluckey, Stephen P",,,,paulmac,paul macalevey
PHYS,2126,107,25,6,1,1,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,,paulmac,paul macalevey
PHYS,2126,108,16,9,2,2,1,1,,,1,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Larsen, Cody",,,,paulmac,paul macalevey
PHYS,2126,109,7,12,4,3,,1,,1,2,,,,1,,,,2,"Saleh, Lamya","Macalevey, Paul J","Thomas, Matthew J",,,,paulmac,paul macalevey
PHYS,2126,110,13,8,2,6,1,,,,,,,,1,,,,1,"Saleh, Lamya","Macalevey, Paul J","McMullen, Reema",,,,paulmac,paul macalevey
PHYS,2126,111,11,10,5,3,,1,,,1,,1,,,1,,,0,"Saleh, Lamya","Macalevey, Paul J","Modumudi, Sai Madhav",,,,paulmac,paul macalevey
PHYS,2126,112,15,8,1,2,1,,,1,,,1,,,,,,4,"Saleh, Lamya","Macalevey, Paul J","Pan, Rui",,,,paulmac,paul macalevey
PHYS,2126,113,12,13,,2,,2,1,,,,,,1,1,,,1,"Saleh, Lamya","Macalevey, Paul J","Ruwali, Shisir",,,,paulmac,paul macalevey
PHYS,2126,114,9,13,5,1,,1,1,2,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ryan, Conor",,,,paulmac,paul macalevey
PHYS,2126,115,6,11,5,3,1,1,1,,1,,,,1,1,,,2,"Saleh, Lamya","Macalevey, Paul J","Schussler, Joshua A",,,,paulmac,paul macalevey
PHYS,2126,116,7,11,7,1,1,1,,,,,,,2,3,,,0,"Saleh, Lamya","Macalevey, Paul J","Singh, Devesh",,,,paulmac,paul macalevey
PHYS,2126,118,21,6,2,,,1,,,1,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Xie, Yunan",,,,paulmac,paul macalevey
PHYS,2126,119,19,7,4,1,1,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Zhang, Xurui",,,,paulmac,paul macalevey
PHYS,2126,120,9,10,6,4,,1,1,,,,,,1,,,,0,"Macalevey, Paul J","Saleh, Lamya","Mulhern, James O",,,,paulmac,paul macalevey
PHYS,2126,121,13,6,6,5,,,,,,,,,1,1,,,1,"Saleh, Lamya","Macalevey, Paul J","Qin, Zhiyang",,,,paulmac,paul macalevey
PHYS,2126,122,16,10,2,1,,1,1,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Anable, Daniel",,,,paulmac,paul macalevey
PHYS,2126,123,15,10,3,3,,1,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Balagopal, Gokul",,,,paulmac,paul macalevey
PHYS,2126,124,15,10,4,1,1,,,,,,,,1,,,,0,"Saleh, Lamya","Macalevey, Paul J","Dey, Soumyajit",,,,paulmac,paul macalevey
PHYS,2126,125,12,19,1,,,,,,,,,,1,,,,0,"Saleh, Lamya","Macalevey, Paul J","Fluckey, Stephen P",,,,kxs147030,kuei sun
PHYS,2126,126,19,6,4,1,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,,kxs147030,kuei sun
PHYS,2126,127,23,5,,,2,,,,,1,,,1,,1,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,,paulmac,paul macalevey
PHYS,2126,128,20,7,1,3,,,,,1,,,,,1,,,0,"Saleh, Lamya","Macalevey, Paul J","Larsen, Cody",,,,paulmac,paul macalevey
PHYS,2126,129,8,11,5,2,1,,,,,1,,,,1,1,,1,"Macalevey, Paul J","Saleh, Lamya","Thomas, Matthew J",,,,paulmac,paul macalevey
PHYS,2126,130,15,10,2,2,1,,,,,,,,,,,,3,"Macalevey, Paul J","Saleh, Lamya","McMullen, Reema",,,,paulmac,paul macalevey
PHYS,2126,131,11,12,4,1,1,2,,,,,,1,1,,,,0,"Macalevey, Paul J","Saleh, Lamya","Modumudi, Sai Madhav",,,,paulmac,paul macalevey
PHYS,2126,132,13,13,2,2,,,,,1,,,,1,,,,1,"Macalevey, Paul J","Saleh, Lamya","Pan, Rui",,,,paulmac,paul macalevey
PHYS,2126,133,23,5,1,1,,,,,,,,,,,1,,2,"Macalevey, Paul J","Saleh, Lamya","Ruwali, Shisir",,,,paulmac,paul macalevey
PHYS,2126,134,8,10,4,1,1,,1,1,,,,1,2,,,,3,"Saleh, Lamya","Macalevey, Paul J","Ryan, Conor",,,,lxs190019,lamya saleh
PHYS,2126,135,3,9,11,3,,2,2,,,,,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Schussler, Joshua A",,,,lxs190019,lamya saleh
PHYS,2126,601,1,11,9,2,3,1,1,2,1,,,1,,1,,,0,"Macalevey, Paul J","Saleh, Lamya","Singh, Devesh",,,,paulmac,paul macalevey
PHYS,2126,602,14,7,3,,2,1,2,,,,,,1,,,,2,"Macalevey, Paul J","Saleh, Lamya","Xie, Yunan",,,,paulmac,paul macalevey
PHYS,2126,603,6,12,7,,4,,,1,,,,,2,,1,,0,"Macalevey, Paul J","Saleh, Lamya","Zhang, Xurui",,,,paulmac,paul macalevey
PHYS,2126,604,2,11,6,2,4,3,1,,1,,,,,1,,,2,"Macalevey, Paul J","Saleh, Lamya","Mulhern, James O",,,,paulmac,paul macalevey
PHYS,2126,605,11,11,3,2,1,,2,,1,,,,1,,,,1,"Macalevey, Paul J","Saleh, Lamya","Kondusamy, Aswin Lakshmi Narayanan",,,,paulmac,paul macalevey
PHYS,2303,001,8,5,7,5,1,3,2,,,,,,4,4,1,,5,"Khan, Amena","Kakani, Vivek M",,,,,axk140130,amena khan
PHYS,2325,001,89,46,20,25,21,13,9,12,8,1,2,,4,6,10,,16,"Ishak-Boushaki, Mustapha","Agashe, Anish N","Chinthak Murali, .",,,,mxi054000,mustapha ishak boushaki
PHYS,2325,002,31,40,31,30,21,36,6,8,10,7,5,,6,10,5,,27,"Lv, Bing","Iqbal, Mazhar",,,,,fxz140930,fan zhang
PHYS,2326,001,13,129,38,38,28,8,,4,,,,,1,15,,,5,"Lumata, Lloyd",,,,,,glosser,robert glosser
PHYS,2326,002,,156,41,22,21,9,,,,,,,3,2,1,,8,"Zhang, Fan","Xu, Tianyi",,,,,glosser,robert glosser
PHYS,2326,003,,99,,,61,,,27,,,6,,5,33,9,,18,"Glosser, Robert","Pedersen, Eske M","Zheng, Yangzi",,,,rstoneba,
PHYS,2326,004,67,26,34,21,20,16,7,2,2,2,3,1,11,16,8,,16,"Saleh, Lamya","Marder, Andrew A",,,,,lxs190019,lamya saleh
PHYS,3330,001,18,14,8,,2,,,1,,,,,2,1,,,3,"King, Lindsay J","Waczak, John",,,,,fxd121030,fabiano rodrigues
PHYS,3380,001,2,5,2,2,2,,,,1,,1,,2,3,,,3,"Anderson, Phillip C",,,,,,pca015000,philip anderson
